,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Utterance,Start,End,group_id,origin,original_text,annotation_type,rationale_for_probing_label,message_id,causal_counterpart_1,causal_counterpart_2,causal_counterpart_3,reasoning_1,reasoning_2,reasoning_3,probingQuestionID,prev_utterance_history,probing_utterance,causal_counterpart1_msgID,causal_counterpart2_msgID,causal_counterpart3_msgID,set
2029,2029,2029,290,290,1177.11,1181.97,8,3,all of them except oh wait did she give us to the blocks one by one,Neither,"This utterance is neither probing nor non-probing deliberation. It seems like the participant is clarifying the process of how the blocks were given to them, which does not directly contribute to the task solution or further deliberation.",msgid2029,,,,,,,,,,,,,Train
2030,2030,2030,291,291,1184.13,1186.17,8,3,cause we could just say that,Non-probing deliberation,"This utterance is a non-probing deliberation as it shows the participant's consideration of a potential strategy or decision in the task, discussing the possibility of a certain approach to solving the problem.",msgid2030,,,,,,,,,,,,,Train
2031,2031,2031,292,292,1182.72,1183.5,8,1,did they throw it up,Probing,This utterance is a probing question that seeks to clarify the action taken with the block in question (whether it was thrown up or not). This question may lead to further discussion or clarification on the topic.,msgid2031,Each block is the sum of the heaviest two,Ah Fibonacci sequence,so yeah that was very perceptive nice job,"Participant 3's statement about each block being the sum of the heaviest two directly leads to a discussion about determining the weights of the blocks based on this principle, prompting the probing question.","Participant 3 mentioning the 'Ah Fibonacci sequence' indicates a recognition of the pattern being discussed, further contributing to the exploration of the sequence and weight calculations.","The positive reinforcement 'so yeah that was very perceptive nice job' from Participant 3 acknowledges a successful insight or understanding, which encourages further engagement in the conversation and potentially triggering questions related to the topic being discussed.",8_34,"Participant 3: I think you're definitely right
Participant 1: yeah then you can explain it
Participant 3: um i just forget the name of what it's called i don't want to like write it out
Participant 1: if you have any idea you can say it actually
Participant 3: what's that like pattern called
Participant 1: um you can call it a sequence
Participant 1: actually the blocks start with the sequence of ten plus ten twenty twenty plus ten thirty you can explain that
Participant 3: yeah but there's a name for the sequence i mean you can write that out i just want to keep trying to think of the name because that would be probably easier
Participant 2: Once
Participant 3: Each block is the sum of the heaviest two
Participant 3: For like each new block
Participant 3: I don't know
Participant 3: Ah Fibonacci sequence
Participant 3: Yeah the weights are so far we have ten times
Participant 3: Each value to like one two three four five six of the Fibonacci sequence
Participant 3: so yeah that was very perceptive nice job
Participant 1: Fifty and eighty right
Participant 1: I type so much
Participant 2: And eighty so we're expecting
Participant 3: Yeah I mean I guess we don't really have a sequential order for
Participant 3: all of them except oh wait did she give us to the blocks one by one
Participant 3: cause we could just say that",did they throw it up,msgid2018,msgid2021,msgid2024,Train
2032,2032,2032,293,293,1186.62,1190.58,8,3,they're all like ten grams times,Neither,"This utterance appears to be a statement without provoking discussion, introducing new information, or being inherently useful for the task at hand. It seems more like a continuation of a thought or observation.",msgid2032,,,,,,,,,,,,,Train
2033,2033,2033,294,294,1191.24,1195.74,8,3,Some number in the first one two three four five six,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It appears to be a statement related to counting or numbering without introducing new information or prompting further discussion.,msgid2033,,,,,,,,,,,,,Train
2034,2034,2034,295,295,1192.92,1195.17,8,1,One two three five,Neither,The utterance 'One two three five' does not fit into the categories of probing questions or non-probing deliberation. It seems like a random sequence of numbers and does not contribute to the discussion or deliberation of determining the weights of the blocks.,msgid2034,,,,,,,,,,,,,Train
2035,2035,2035,296,296,1196.22,1200.99,8,3,like numbers from the fibonacci seuquence so we expect it to be ten grams times to the seventh,Non-probing deliberation,The utterance is a deliberation discussing the expected weight of a block based on its relationship to the Fibonacci sequence. It contributes to the task by suggesting a logical reasoning for determining the weight of the block.,msgid2035,,,,,,,,,,,,,Train
2036,2036,2036,297,297,1205.16,1209.08,8,3,um but it's just cause we don't have orders of the ones that we got first,Non-probing deliberation,"The utterance is part of the deliberation process, where the participant is explaining the reason behind a certain situation (not having orders of the ones obtained first). It is relevant to the task and contributes to the overall discussion on determining the weights of the blocks.",msgid2036,,,,,,,,,,,,,Train
2037,2037,2037,298,298,1202.73,1213.71,8,1,um i don't understant actually you say that one even if it's the same right again if you write ten into one one comma one comma two comma,Neither,"This utterance does not fall under probing or non-probing deliberation categories. It seems to be a clarification or a question about how to write numbers, which is not directly related to discussion, deliberation, or argumentation about determining the weights of the blocks.",msgid2037,,,,,,,,,,,,,Train
2038,2038,2038,299,299,1214.07,1217.94,8,1,three comma five comma eight it's second fibonacci,Non-probing deliberation,"The utterance is a part of the deliberation process to determine the weights of the wooden blocks. The participant is identifying the weight of a block as the second number in the Fibonacci sequence, showing reasoning and thought process related to the task.",msgid2038,,,,,,,,,,,,,Train
2039,2039,2039,300,300,1214.23,1216.33,8,3,I don't know I'm like,Neither,"The utterance 'I don't know I'm like' does not fall under probing or non-probing deliberation as it does not introduce new information, provoke discussion, or contribute to the task at hand. It appears to be a hesitation cue or expression of uncertainty.",msgid2039,,,,,,,,,,,,,Train
2040,2040,2040,301,301,1219.5,1224.81,8,3,But did she give us the blocks one though sorry I'm like literally half asleep right now,Neither,"This utterance does not fall under probing questions or non-probing deliberation. It is a statement made by the participant expressing confusion and tiredness, without introducing any new information or prompting further discussion.",msgid2040,,,,,,,,,,,,,Train
2041,2041,2041,302,302,1221.83,1224.75,8,1,no it's like this and we sorted them,Non-probing deliberation,"This utterance is a continuation of the discussion about how the blocks were sorted, which is relevant to the task of determining the weights of the blocks. It contributes to the deliberation and reasoning process.",msgid2041,,,,,,,,,,,,,Train
2042,2042,2042,303,303,1225.23,1225.75,8,3,Ok,Neither,The utterance 'Ok' does not fit the definitions of probing or non-probing deliberation. It is a neutral acknowledgment or affirmation that does not introduce new information or prompt further discussion.,msgid2042,,,,,,,,,,,,,Train
2043,2043,2043,304,304,1227.01,1229.1,8,1,Let's see we don't have any other lead right,Neither,This utterance is neither a probing question nor a non-probing deliberation. It is more of a statement acknowledging the current lack of information or leads in the task.,msgid2043,,,,,,,,,,,,,Train
2044,2044,2044,305,305,1229.97,1237.92,8,3,um i mean we're definitely right it's just like how do we word it um either way is fine like the way we have it there it,Non-probing deliberation,"The utterance shows the participant engaging in deliberation about how to phrase their conclusion or statement. It is focused on the task at hand and the process of reaching a consensus, making it a non-probing deliberation.",msgid2044,,,,,,,,,,,,,Train
2045,2045,2045,306,306,1235.25,1235.59,8,1,Yeah ,Neither,This utterance does not fit into the categories of probing or non-probing deliberation. It is a general acknowledgment or agreement without introducing new information or prompting further discussion.,msgid2045,,,,,,,,,,,,,Train
2046,2046,2046,307,307,1235.58,1236.73,8,2,Makes sense,Non-probing deliberation,"The utterance 'Makes sense' indicates agreement or understanding with the current discussion or solution progress. It does not introduce new information or prompt further discussion, but rather acknowledges the coherence of the current conversation or reasoning process.",msgid2046,,,,,,,,,,,,,Train
2047,2047,2047,308,308,1238.01,1242.0,8,3,i mean it's it's it's not super accurate but it,Neither,This utterance does not fall under the categories of probing or non-probing deliberation. It appears to be a hesitation or filler cue ('it's it's it's') indicating uncertainty or a pause in speech ('not super accurate but it').,msgid2047,,,,,,,,,,,,,Train
2048,2048,2048,309,309,1239.08,1240.42,8,1,it's the same actually,Neither,This utterance is neither probing nor non-probing deliberation. It does not introduce new information or provoke further discussion. It seems to be a simple statement affirming that something is the same.,msgid2048,,,,,,,,,,,,,Train
2049,2049,2049,310,310,1242.36,1245.42,8,3,says the same thing so we might as well just do that,Neither,"This utterance does not fall under 'probing' or 'non-probing deliberation' categories. It does not introduce new information, provoke discussion, or contribute to the deliberation process. It simply suggests agreeing with a previous statement.",msgid2049,,,,,,,,,,,,,Train
2050,2050,2050,311,311,1250.07,1252.05,8,1,yeah it's done,Neither,This utterance does not fall under probing or non-probing deliberation categories. It is a simple statement indicating completion without introducing new information or prompting further discussion.,msgid2050,,,,,,,,,,,,,Train
2051,2051,2051,0,0,2.43,5.7,9,4,Gonna callibrate my cameras,,,msgid2051,,,,,,,,,,,,,Train
2052,2052,2052,1,1,12.39,16.2,9,4,Ok the task you are completing today is called the weights task,,,msgid2052,,,,,,,,,,,,,Train
2053,2053,2053,2,2,16.74,21.03,9,4,In the first part you guys are going to work together to determine the weights of these cubes,,,msgid2053,,,,,,,,,,,,,Train
2054,2054,2054,3,3,22.14,24.27,9,4,The red cube is ten grams,,,msgid2054,,,,,,,,,,,,,Train
2055,2055,2055,4,4,24.69,28.35,9,4,You are going to determinet the weights of the remaining cubes using this scale,,,msgid2055,,,,,,,,,,,,,Train
2056,2056,2056,5,5,29.1,33.12,9,4,Uh the weights are all in intervals of ten so you don't need to use the slider at all,,,msgid2056,,,,,,,,,,,,,Train
2057,2057,2057,6,6,33.39,36.42,9,4,All of the weights er ah sorry the scale is not perfect,,,msgid2057,,,,,,,,,,,,,Train
2058,2058,2058,7,7,36.66,41.1,9,4,So as long as it doesn't drop to one side the swaying is probably even,,,msgid2058,,,,,,,,,,,,,Train
2059,2059,2059,8,8,42.57,46.89,9,4,And if you can place the cubes on the worksheet as you go as well as fill out the survey,,,msgid2059,,,,,,,,,,,,,Train
2060,2060,2060,9,9,47.46,52.77,9,4,Alright here you guys are going to be group nine and you can go ahead and get started,,,msgid2060,,,,,,,,,,,,,Train
2061,2061,2061,10,10,54.15,57.66,9,3,Let's go,Neither,This utterance is neither probing nor a non-probing deliberation. It is a common phrase used to suggest starting an action or moving to a different location.,msgid2061,,,,,,,,,,,,,Train
2062,2062,2062,11,11,61.74,63.4,9,2,"i would say red block, blue block's equal probably",Non-probing deliberation,The participant is actively engaging in the deliberation process by sharing their opinion on the weights of the red and blue blocks. This contributes to the ongoing discussion to reach a consensus on the weights of the blocks.,msgid2062,,,,,,,,,,,,,Train
2063,2063,2063,12,12,63.51,65.73,9,3,Looks equal yeah get,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It seems to be a casual observation or expression of agreement without introducing new information or prompting further discussion.,msgid2063,,,,,,,,,,,,,Train
2064,2064,2064,13,13,77.08,77.75,9,1,"i would say red block, blue block's equal",Probing,This utterance is probing as it introduces a statement that could potentially lead to further discussion or argumentation about why the red block and blue block are equal in weight. It prompts the other participants to engage in a conversation to reach a consensus.,msgid2064,"Participant 2: i would say red block, blue block's equal probably",Participant 3: Looks equal yeah get,Participant 3: Let's go,This utterance directly precedes the probing question and indicates a hypothesis about the weights of the red and blue blocks.,Participant 3's agreement and confirmation indicate a progression in the discussion towards a consensus on the weights of the red and blue blocks.,The suggestion to move forward shows that the participants are ready to take action based on their discussion.,9_1,"Participant 3: Let's go
Participant 2: i would say red block, blue block's equal probably
Participant 3: Looks equal yeah get","i would say red block, blue block's equal",msgid2062,msgid2063,msgid2061,Train
2065,2065,2065,14,14,77.85,79.58,9,3,yeah blue block should be same i guess,Non-probing deliberation,This utterance is a non-probing deliberation as it contributes to the ongoing discussion about the weights of the blocks based on the reasoning that the blue block should be the same weight as another block.,msgid2065,,,,,,,,,,,,,Train
2066,2066,2066,15,15,78.25,79.01,9,2,yeah that 's good,Neither,This utterance does not fall under probing or non-probing deliberation categories. It is a simple affirmation or agreement without introducing any new information or prompting further discussion.,msgid2066,,,,,,,,,,,,,Train
2067,2067,2067,16,16,79.83,82.33,9,1,yeah ok so green block one will go,Non-probing deliberation,"The user is actively participating in the task by deciding to place the green block on the scale, which is relevant to the ongoing deliberation to determine the weights of the blocks.",msgid2067,,,,,,,,,,,,,Train
2068,2068,2068,17,17,91.05,93.03,9,3,i think it's the,Non-probing deliberation,This utterance is part of a deliberation process to determine the weight of the blocks. The participant is likely about to share their opinion or calculation regarding the weight of a block.,msgid2068,,,,,,,,,,,,,Train
2069,2069,2069,18,18,96.66,97.83,9,2,"yeah red block, blue block, green block's probably equal",Probing,"This utterance provokes discussion and deliberation by suggesting that the red block, blue block, and green block are likely equal in weight. This statement could lead to further exploration or argumentation among the participants to determine if this assumption is correct.",msgid2069,"Participant 1: i would say red block, blue block's equal","Participant 2: i would say red block, blue block's equal probably",Participant 3: i think it's the,This utterance directly triggered the probing question as it introduces the comparison of the red and blue blocks.,"Participant 2 reinforces the idea from Participant 1, adding to the speculation that the red and blue blocks may have equal weights.","Participant 3's statement is the earliest mention of the green block in the conversation, indicating a shift in focus to the weight of the green block.",9_2,"Participant 3: Let's go
Participant 2: i would say red block, blue block's equal probably
Participant 3: Looks equal yeah get
Participant 1: i would say red block, blue block's equal
Participant 3: yeah blue block should be same i guess
Participant 2: yeah that 's good
Participant 1: yeah ok so green block one will go
Participant 3: i think it's the","yeah red block, blue block, green block's probably equal",msgid2062,msgid2062,msgid2068,Train
2070,2070,2070,19,19,103.33,105.99,9,1,So we got ten ten,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It seems to be a statement made to acknowledge the current situation without introducing new information or prompting further discussion.,msgid2070,,,,,,,,,,,,,Train
2071,2071,2071,20,20,107.83,108.58,9,3,purple block's not,Neither,The utterance 'purple block's not' does not fall into the categories of probing or non-probing deliberation. It seems to be a fragment of a sentence or train of thought that does not add new information or prompt further discussion.,msgid2071,,,,,,,,,,,,,Train
2072,2072,2072,21,21,108.23,111.27,9,1,Definitely not equal,Neither,This utterance does not fall under the categories of probing or non-probing deliberation. It is a standalone statement expressing a personal opinion without introducing new information or provoking further discussion.,msgid2072,,,,,,,,,,,,,Train
2073,2073,2073,22,22,121.26,122.25,9,2,Ok  ,Neither,"The utterance 'Ok' is neither probing nor non-probing deliberation. It does not introduce new information or provoke discussion, but rather acknowledges the previous statement in a neutral manner.",msgid2073,,,,,,,,,,,,,Train
2074,2074,2074,23,23,123.02,123.5,9,1,Sweet,Neither,The utterance 'Sweet' doesn't fall into the categories of probing or non-probing deliberation. It is a standalone expression that doesn't introduce new information or provoke discussion related to the task at hand.,msgid2074,,,,,,,,,,,,,Train
2075,2075,2075,24,24,130.26,133.35,9,1,"green block, blue block was twenty and ten right ok",Non-probing deliberation,The user is summarizing the previous information shared in the conversation about the weights of the green and blue blocks. This contributes to the ongoing task of determining the weights of the wooden blocks.,msgid2075,,,,,,,,,,,,,Train
2076,2076,2076,25,25,131.58,132.83,9,3,"green block, blue block was twenty ten yep",Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It simply states the weights of the green and blue blocks without introducing new information or prompting further discussion.,msgid2076,,,,,,,,,,,,,Train
2077,2077,2077,26,26,133.38,135.67,9,1,Look we have the thirty gram block and then,Non-probing deliberation,The utterance is part of the deliberation process as the participant is discussing the weight of the blocks and trying to determine the weight of each block by comparing them on the balance scale.,msgid2077,,,,,,,,,,,,,Train
2078,2078,2078,27,27,135.33,136.77,9,3,I think yep,Neither,"This utterance does not fall under probing or non-probing deliberation. It does not introduce new information, provoke discussion, or contribute to the task at hand. It is a simple acknowledgment or agreement without further elaboration.",msgid2078,,,,,,,,,,,,,Train
2079,2079,2079,28,28,137.46,140.04,9,1,And then we can do,Neither,This utterance does not fall under probing or non-probing deliberation categories. It is a vague statement that does not contribute to the discussion on determining the weights of the blocks.,msgid2079,,,,,,,,,,,,,Train
2080,2080,2080,29,29,140.7,146.1,9,1,the two the yellow and green i don't know just kidding,Neither,"This utterance does not fall under probing as it does not provoke further discussion, deliberation, or argumentation. It also does not involve non-probing deliberation as it does not contribute to the task's solution or reasoning. It is a light-hearted comment without much impact on the ongoing conversation.",msgid2080,,,,,,,,,,,,,Train
2081,2081,2081,30,30,160.22,164.84,9,2,"just like ever so slightly though so green block, purple block, yellow block's probably probably say green block, purple block, yellow block's equal",Non-probing deliberation,"The participant is engaged in deliberation by discussing the weights of the green block, purple block, and yellow block. They are reasoning through the likelihood that these three blocks have equal weight.",msgid2081,,,,,,,,,,,,,Train
2082,2082,2082,31,31,161.92,164.17,9,1,Oh yeah ok oh never mind ok ,Neither,"This utterance does not fall into the categories of probing or non-probing deliberation. It seems to be more of a filler or hesitation cue, indicating uncertainty or a change in thought.",msgid2082,,,,,,,,,,,,,Train
2083,2083,2083,32,32,159.72,167.91,9,3,i think yellow block's sixty so green block one was twenty,Non-probing deliberation,The speaker is providing their reasoning behind their estimation of the weight of the yellow block (60 grams) based on their previous estimation of the green block (20 grams). This contributes to the deliberation process in determining the weights of the blocks.,msgid2083,,,,,,,,,,,,,Train
2084,2084,2084,33,33,168.42,170.83,9,3,purple block one was thirty so yellow block should be fifty less,non-probing deliberation,"This utterance is a non-probing deliberation as the participant is reasoning through the weights of the blocks based on the information they have. They are using deductive reasoning to determine that if the purple block is 30 grams, the yellow block should weigh 50 grams less than the purple block.",msgid2084,,,,,,,,,,,,,Train
2085,2085,2085,34,34,171.75,173.75,9,1,Ok good deal,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It seems to be a casual response acknowledging agreement or satisfaction without introducing new information or prompting further discussion.,msgid2085,,,,,,,,,,,,,Train
2086,2086,2086,35,35,174.81,176.91,9,3,And then  ,Neither,This utterance does not fall into the categories of probing questions or non-probing deliberation. It seems to be a continuation of a thought or conversation without introducing new information.,msgid2086,,,,,,,,,,,,,Train
2087,2087,2087,36,36,186.51,188.61,9,3,yellow is,Neither,"This utterance is neither probing nor non-probing deliberation. It appears to be a fragment of a sentence without any context provided, therefore not contributing to the ongoing discussion or deliberation.",msgid2087,,,,,,,,,,,,,Train
2088,2088,2088,37,37,203.76,205.74,9,3,can i do it,Neither,This utterance is neither probing nor a non-probing deliberation. It is a simple question expressing the user's doubt or uncertainty about their ability to complete the task.,msgid2088,,,,,,,,,,,,,Train
2089,2089,2089,38,38,205.8,206.85,9,2,Yeah think so,Neither,This utterance does not fall under probing or non-probing deliberation categories. It is a vague response that does not introduce new information or provoke further discussion.,msgid2089,,,,,,,,,,,,,Train
2090,2090,2090,39,39,206.97,207.99,9,1,Yeah yeah looks right,Neither,This utterance does not fall under probing or non-probing deliberation. It is a casual affirmation and does not introduce new information or prompt further discussion.,msgid2090,,,,,,,,,,,,,Train
2091,2091,2091,40,40,210.81,215.88,9,3,so blue block is ten yellow is fifty that's right green is twenty,Non-probing deliberation,The utterance is a part of the deliberation process where the participant is sharing their observations and conclusions about the weights of the blocks. It contributes to the task at hand by discussing the weights of the blocks and trying to come to a consensus.,msgid2091,,,,,,,,,,,,,Train
2092,2092,2092,41,41,216.03,222.27,9,3,yeah we are right which one is mystery block,Neither,This utterance is neither probing nor non-probing deliberation. It appears to be a simple clarification or confirmation question within the context of determining the weight of the mystery block.,msgid2092,,,,,,,,,,,,,Train
2093,2093,2093,42,42,228.38,232.56,9,4,Ok now you will determine the weight of this mystery block without using the scale,,,msgid2093,,,,,,,,,,,,,Train
2094,2094,2094,43,43,226.17,227.15,9,1,Ah,Neither,This utterance does not fall under the categories of probing or non-probing deliberation. It is a general expression that does not introduce new information or provoke discussion.,msgid2094,,,,,,,,,,,,,Train
2095,2095,2095,44,44,232.59,238.62,9,4,You will have you will have two attempts to uh enter the weight correctly and you can now begin,,,msgid2095,,,,,,,,,,,,,Train
2096,2096,2096,45,45,232.59,233.83,9,3,Without using scale,Neither,This utterance does not fall under the categories of probing or non-probing deliberation. It is a standalone statement that does not introduce new information or provoke discussion.,msgid2096,,,,,,,,,,,,,Train
2097,2097,2097,46,46,243.39,247.29,9,3,interesting mystery block's heavier than that one so,Neither,"This utterance does not fall under probing or non-probing deliberation categories. It does not introduce new information, provoke discussion, or contribute to the task at hand. It seems to be an observation or comment without actively engaging in the deliberation.",msgid2097,,,,,,,,,,,,,Train
2098,2098,2098,47,47,251.64,254.22,9,3,mystery block's heavier than yellow block too as well,Non-probing deliberation,The utterance is a deliberation about the weight of the mystery block in comparison to the yellow block. It contributes to the ongoing task of determining the weights of the wooden blocks and is focused on the solution of the task.,msgid2098,,,,,,,,,,,,,Train
2099,2099,2099,48,48,265.44,265.99,9,3,Maybe,Neither,The utterance 'Maybe' does not fall into the categories of probing questions or non-probing deliberation. It is a neutral response that does not introduce new information or provoke further discussion.,msgid2099,,,,,,,,,,,,,Train
2100,2100,2100,49,49,266.42,266.67,9,1,Maybe,Neither,The utterance 'Maybe' does not fall under the categories of probing or non-probing deliberation. It is a standalone response that does not introduce new information or provoke further discussion.,msgid2100,,,,,,,,,,,,,Train
2101,2101,2101,50,50,266.92,267.95,9,2,I don't know if I trust you,Neither,"This utterance does not fall under probing or non-probing deliberation categories. It is a statement expressing doubt or skepticism, which does not directly contribute to the discussion or deliberation of determining the weights of the blocks.",msgid2101,,,,,,,,,,,,,Train
2102,2102,2102,51,51,272.49,276.51,9,3,maybe mystery block will right i'm not sure,Non-probing deliberation,"The participant is deliberating on the possibility of the mystery block being the correct weight, expressing uncertainty. This contributes to the ongoing discussion and reasoning process in determining the weights of the blocks.",msgid2102,,,,,,,,,,,,,Train
2103,2103,2103,52,52,279.15,281.37,9,2,honestly mystery block one feels heavier still,Probing,"This utterance provokes further discussion or argumentation by suggesting that mystery block one feels heavier, potentially prompting the other participants to provide their opinions or theories on why this may be the case.",msgid2103,mystery block's heavier than yellow block too as well,yellow is fifty that's right,yeah looks right,"Participant 3's statement directly leads to the probing question about the mystery block being heavier, suggesting a comparison and uncertainty about the mystery block's weight relative to the yellow block.",Participant 3's confidence that yellow is fifty grams plays a role in their reasoning about the mystery block being heavier than the yellow block.,"The agreement among the participants that the deductions so far seem correct builds up to Participant 3's further deduction about the mystery block's weight, indicating a logical progression in their collaborative reasoning.",9_3,"Participant 1: And then we can do
Participant 1: the two the yellow and green i don't know just kidding
Participant 2: just like ever so slightly though so green block, purple block, yellow block's probably probably say green block, purple block, yellow block's equal
Participant 1: Oh yeah ok oh never mind ok 
Participant 3: i think yellow block's sixty so green block one was twenty
Participant 3: purple block one was thirty so yellow block should be fifty less
Participant 1: Ok good deal
Participant 3: And then  
Participant 3: yellow is
Participant 3: can i do it
Participant 2: Yeah think so
Participant 1: Yeah yeah looks right
Participant 3: so blue block is ten yellow is fifty that's right green is twenty
Participant 3: yeah we are right which one is mystery block
Participant 1: Ah
Participant 3: Without using scale
Participant 3: interesting mystery block's heavier than that one so
Participant 3: mystery block's heavier than yellow block too as well
Participant 3: Maybe
Participant 1: Maybe
Participant 2: I don't know if I trust you
Participant 3: maybe mystery block will right i'm not sure",honestly mystery block one feels heavier still,msgid2098,msgid2091,msgid2090,Train
2104,2104,2104,53,53,280.15,280.83,9,3,Yeah,Neither,This utterance does not fall under 'probing' or 'non-probing deliberation' categories. It is a general acknowledgment often used in conversations and does not introduce new information or provoke further discussion.,msgid2104,,,,,,,,,,,,,Train
2105,2105,2105,54,54,281.67,292.59,9,3,i feel like i'm going to do a comparison between like how heavy mystery block one feels compared to was this the this was our heaviest right before oh the yellow one's heaviest compared and then compared to,Non-probing deliberation,"The utterance reflects the participant's thought process in comparing the weight of the mystery block to the known heaviest block (yellow one). This contributes to the deliberation process of determining the weights of the blocks, making it a non-probing deliberation.",msgid2105,,,,,,,,,,,,,Train
2106,2106,2106,55,55,288.33,290.17,9,3,no the yellow one is the heaviest,Non-probing deliberation,This utterance is part of the deliberation process as the participant is sharing their observation about the weight of the yellow block. It contributes to the task of determining the weights of the blocks by providing input based on the visual comparison on the balance scale.,msgid2106,,,,,,,,,,,,,Train
2107,2107,2107,56,56,298.56,306.24,9,1,yeah i feel like oh we got all the way up to like one forty ok just kidding i thought it was just up to seventy i was like we'll just go with our maximum,Neither,This utterance does not fall under probing as it does not provoke further discussion or argumentation. It also does not contribute to non-probing deliberation as it does not involve discussing solutions or reasoning related to the task. It is a casual comment made during the conversation.,msgid2107,,,,,,,,,,,,,Train
2108,2108,2108,57,57,308.76,314.07,9,3,yeah so i guess it's fifty plus thirty eighty then forty,non-probing deliberation,"The utterance is a deliberation focused on determining the weights of the blocks by adding up the weights mentioned (fifty, thirty, eighty, forty) to reach a conclusion. It contributes to the task at hand without introducing new information or provoking further discussion.",msgid2108,,,,,,,,,,,,,Train
2109,2109,2109,58,58,314.34,318.24,9,3,one twenty it's higher than one twenty at least so maybe,non-probing deliberation,The statement is a deliberation based on reasoning about the weight of a block. The participant is discussing and reasoning about the possibilities with the current information available.,msgid2109,,,,,,,,,,,,,Train
2110,2110,2110,59,59,318.3,318.92,9,3,i don't know this,Neither,"This utterance does not fall into the categories of probing questions or non-probing deliberation. It simply indicates a lack of knowledge or uncertainty, without introducing any new information or prompting further discussion.",msgid2110,,,,,,,,,,,,,Train
2111,2111,2111,60,60,319.65,321.04,9,2,i'd say mystery block's probably at least one forty,Non-probing deliberation,The user is deliberating on the weight of the mystery block based on the information gathered so far in the task. This contributes to the ongoing discussion and reasoning process to determine the weights of the remaining blocks.,msgid2111,,,,,,,,,,,,,Train
2112,2112,2112,61,61,321.01,321.99,9,1,So one forty,Neither,"This utterance does not fall under probing as it does not provoke discussion, deliberation, or argumentation. It also does not fall under non-probing deliberation as it does not contribute to the task's solution or reasoning. It is a neutral statement providing a numerical value without inducing further conversation.",msgid2112,,,,,,,,,,,,,Train
2113,2113,2113,62,62,327.15,329.79,9,3,mystery block can't be one fifty or we'll have the option of one fifty,Non-probing deliberation,"This utterance is part of the deliberation process as the participant is discussing the weight of the mystery block and considering the options available to avoid a weight of 150 grams, which is already known to be incorrect.",msgid2113,,,,,,,,,,,,,Train
2114,2114,2114,63,63,322.86,326.03,9,1,the red on the bottom for us,Non-probing deliberation,This utterance is part of the deliberation process as the participant is suggesting the placement of the red block on the bottom to determine its weight. It is focused on the task's solution and the reasoning behind the block placements.,msgid2114,,,,,,,,,,,,,Train
2115,2115,2115,64,64,333.63,336.51,9,2,i don't think mystery block's one thirty,Non-probing deliberation,The utterance is a deliberation based on the information provided during the task. The participant is expressing their opinion on the weight of the mystery block based on their reasoning and current observations.,msgid2115,,,,,,,,,,,,,Train
2116,2116,2116,65,65,336.99,340.35,9,3,ok so mystery block's either one forty and one fifty ok,probing,"This utterance is probing as it introduces new information by suggesting that the mystery block could be either 140 grams or 150 grams, potentially leading to further discussion or deliberation.",msgid2116,,,,,,,,,,,,,Train
2117,2117,2117,66,66,337.92,339.42,9,2,I feel like yeah,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It is a non-specific statement that does not contribute to the task at hand or provoke further discussion.,msgid2117,,,,,,,,,,,,,Train
2118,2118,2118,67,67,340.71,342.63,9,3,Let's go with first start with one forty,Non-probing deliberation,The utterance is a deliberation about where to start in determining the weights of the blocks. It is a part of the task's solution process and contributes to the participants' reasoning.,msgid2118,,,,,,,,,,,,,Train
2119,2119,2119,68,68,341.82,345.51,9,1,Let's do one forty we'll split the difference but not really,Non-probing deliberation,"The participant is suggesting a specific weight (140 grams) and proposing to split the difference between the known weight (10 grams) and the suggested weight among the group, which is a deliberative process aimed at determining the weights of the remaining blocks.",msgid2119,,,,,,,,,,,,,Train
2120,2120,2120,69,69,352.22,355.14,9,3,So we were wrong I guess then one fifty,Neither,"This utterance does not fit the criteria for probing or non-probing deliberation. It seems like a statement made in response to a previous discussion, potentially indicating a realization or correction in the ongoing deliberation.",msgid2120,,,,,,,,,,,,,Train
2121,2121,2121,70,70,351.42,251.11,9,1,I'd go with one fifty then,Non-probing deliberation,"The participant is suggesting a weight of 150 grams for a block, which is related to the task of determining the weights of the wooden blocks. This contributes to the deliberation process and decision-making in the task.",msgid2121,,,,,,,,,,,,,Train
2122,2122,2122,71,71,355.56,357.54,9,2,that's what i would say,Neither,"This utterance does not fall into the categories of probing or non-probing deliberation. It does not introduce new information, provoke discussion, or contribute to the task at hand.",msgid2122,,,,,,,,,,,,,Train
2123,2123,2123,72,72,368.01,374.61,9,4,Ok for the final part of the task read the scenario and estimate the weight of the missing second mystery block,,,msgid2123,,,,,,,,,,,,,Train
2124,2124,2124,73,73,360.33,365.91,9,3,what mystery block's eighty grams i feel like mystery block's,Neither,This utterance does not fall under probing or non-probing deliberation categories. It appears to be a statement made by the participant expressing their thoughts about the mystery block's weight.,msgid2124,,,,,,,,,,,,,Train
